Type,Long,Lat,Neighborhood,Downtown,Suburbs,D or S
Medical Center,40.88955565,-73.9758547,East Toronto,No,Yes,Suburbs
Medical Center,40.79002659,-73.72553299,East Toronto,No,Yes,Suburbs
Medical Center,40.8778474,-73.98289102,East Toronto,No,Yes,Suburbs
Medical Center,40.82831421,-73.81892316,East Toronto,No,Yes,Suburbs
Medical Center,40.81153258,-74.20462529,Central Toronto,Yes,No,Downtown
Medical Center,40.6680419,-73.97978783,Central Toronto,Yes,No,Downtown
Medical Center,40.5873909,-73.95526886,Central Toronto,Yes,No,Downtown
Medical Center,40.89416436,-73.86074636,Central Toronto,Yes,No,Downtown
Medical Center,40.74670258,-74.05686009,Central Toronto,Yes,No,Downtown
Medical Center,40.74737307,-73.98204736,Central Toronto,Yes,No,Downtown
Medical Center,40.78514256,-74.17647257,Downtown Toronto,Yes,No,Downtown
Medical Center,40.74068911,-73.99330616,Downtown Toronto,Yes,No,Downtown
Medical Center,40.75577582,-73.69202145,Downtown Toronto,Yes,No,Downtown
Medical Center,40.75145703,-73.99050672,Downtown Toronto,Yes,No,Downtown
Medical Center,40.76503025,-73.96345154,Downtown Toronto,Yes,No,Downtown
Medical Center,40.62884497,-74.02587243,Downtown Toronto,Yes,No,Downtown
Medical Center,40.592737,-74.086911,Downtown Toronto,Yes,No,Downtown
Medical Center,40.78885994,-73.95403862,Downtown Toronto,Yes,No,Downtown
Medical Center,40.76386849,-73.97105653,Downtown Toronto,Yes,No,Downtown
Medical Center,40.83376916,-73.85793813,Downtown Toronto,Yes,No,Downtown
Medical Center,40.76386849,-73.97105653,Downtown Toronto,Yes,No,Downtown
Medical Center,40.88042728,-73.8789558,Downtown Toronto,Yes,No,Downtown
Medical Center,40.74307505,-74.00298847,Central Toronto,Yes,No,Downtown
Medical Center,40.7530462,-74.23596162,Central Toronto,Yes,No,Downtown
Medical Center,40.90400959,-73.96841526,Central Toronto,Yes,No,Downtown
Medical Center,40.692865,-73.771406,Downtown Toronto,Yes,No,Downtown
Medical Center,40.82942601,-74.1029564,Downtown Toronto,Yes,No,Downtown
Medical Center,40.90400959,-73.96841526,Downtown Toronto,Yes,No,Downtown
Medical Center,40.7475558,-73.97495935,Downtown Toronto,Yes,No,Downtown
Medical Center,40.77846185,-73.96112694,Downtown Toronto,Yes,No,Downtown
Medical Center,40.82691193,-74.18744659,Downtown Toronto,Yes,No,Downtown
Medical Center,40.89416436,-73.86074636,West Toronto,No,Yes,Suburbs
Medical Center,40.79347015,-73.94974458,West Toronto,No,Yes,Suburbs
Medical Center,40.74714761,-74.18843057,West Toronto,No,Yes,Suburbs
Medical Center,40.58475655,-74.08510208,West Toronto,No,Yes,Suburbs
Medical Center,40.75145703,-73.99050672,West Toronto,No,Yes,Suburbs
Medical Center,40.77846185,-73.96112694,West Toronto,No,Yes,Suburbs
Medical Center,40.74196016,-73.97437967,Downtown Toronto,Yes,No,Downtown
Medical Center,40.90981229,-73.90852556,East Toronto,No,Yes,Suburbs
Medical Center,40.89416436,-73.86074636,East Toronto,No,Yes,Suburbs
Medical Center,40.76422632,-73.9567852,East Toronto,No,Yes,Suburbs
Medical Center,40.7530462,-74.23596162,East Toronto,No,Yes,Suburbs
Medical Center,40.77741106,-73.7014818,East Toronto,No,Yes,Suburbs
Medical Center,40.77729034,-73.70121765,Central Toronto,Yes,No,Downtown
Medical Center,40.77725225,-73.70148754,Central Toronto,Yes,No,Downtown
Medical Center,40.77766554,-73.70076913,Central Toronto,Yes,No,Downtown
Medical Center,40.91509937,-73.80855502,Central Toronto,Yes,No,Downtown
Medical Center,40.76422632,-73.9567852,Central Toronto,Yes,No,Downtown
Medical Center,40.74078666,-74.19118881,Central Toronto,Yes,No,Downtown
Medical Center,40.73997376,-74.1917038,Downtown Toronto,Yes,No,Downtown
Medical Center,40.717,-73.99553395,Downtown Toronto,Yes,No,Downtown
Medical Center,40.77696675,-73.70148182,Downtown Toronto,Yes,No,Downtown
Medical Center,40.77731936,-73.70130363,Downtown Toronto,Yes,No,Downtown
Medical Center,40.88822292,-73.91164355,Downtown Toronto,Yes,No,Downtown
Medical Center,40.81159244,-74.20363426,Downtown Toronto,Yes,No,Downtown
Medical Center,40.586289,-74.08754,Downtown Toronto,Yes,No,Downtown
Medical Center,40.77731936,-73.70130363,Downtown Toronto,Yes,No,Downtown
Medical Center,40.77729034,-73.70121765,Downtown Toronto,Yes,No,Downtown
Medical Center,40.77729034,-73.70121765,Downtown Toronto,Yes,No,Downtown
